Conc1	1E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	0.0160451028345501	
Error Kobs	0.000303409825786495	
Koff	0.0239410401360881	
Error Koff	0.000717833264524889	
Time1	Data1	Fit1	
638.22	0.03809505	0.04078505	
638.42	0.03767848	0.04079872	
638.62	0.03794322	0.04081234	
638.82	0.03766365	0.04082592	
639.02	0.03701374	0.04083945	
639.22	0.03733934	0.04085294	
639.42	0.03724654	0.04086639	
639.62	0.03666457	0.04087979	
639.82	0.03644813	0.04089316	
640.02	0.03682195	0.04090648	
640.22	0.03679523	0.04091975	
640.42	0.03686175	0.04093299	
640.62	0.03805607	0.04094618	
640.82	0.03867875	0.04095933	
641.02	0.03961293	0.04097243	
641.22	0.04080368	0.0409855	
641.42	0.04108019	0.04099852	
641.62	0.04162911	0.0410115	
641.82	0.04225545	0.04102444	
642.02	0.04120216	0.04103734	
642.22	0.04084205	0.0410502	
642.42	0.04137732	0.04106302	
642.62	0.04192455	0.04107579	
642.82	0.04130098	0.04108852	
643.02	0.04089259	0.04110122	
643.22	0.04095839	0.04111387	
643.42	0.04009023	0.04112648	
643.62	0.03975798	0.04113905	
643.82	0.03980312	0.04115158	
644.02	0.03995763	0.04116408	
644.22	0.03949636	0.04117653	
644.42	0.03889985	0.04118894	
644.62	0.03819794	0.04120131	
644.82	0.03706169	0.04121364	
645.02	0.03695161	0.04122593	
645.22	0.03680764	0.04123819	
645.42	0.0366535	0.0412504	
645.62	0.03695613	0.04126257	
645.82	0.03761876	0.04127471	
646.02	0.03726551	0.04128681	
646.22	0.03823446	0.04129886	
646.42	0.03872512	0.04131088	
646.62	0.03929772	0.04132286	
646.82	0.03995738	0.04133481	
647.02	0.04037818	0.04134671	
647.22	0.04029167	0.04135858	
647.42	0.04098809	0.04137041	
647.62	0.04194336	0.0413822	
647.82	0.0420827	0.04139395	
648.02	0.04199367	0.04140566	
648.22	0.04166176	0.04141734	
648.42	0.04081168	0.04142898	
648.62	0.04009532	0.04144058	
648.82	0.03919294	0.04145215	
649.02	0.03954334	0.04146368	
649.22	0.03907156	0.04147517	
649.42	0.03833656	0.04148662	
649.62	0.03798135	0.04149804	
649.82	0.03815023	0.04150942	
650.02	0.03774895	0.04152076	
650.22	0.03759646	0.04153207	
650.42	0.03678815	0.04154334	
650.62	0.03651587	0.04155458	
650.82	0.03684193	0.04156578	
651.02	0.03694201	0.04157694	
651.22	0.0374465	0.04158807	
651.42	0.03803035	0.04159917	
651.62	0.03847872	0.04161022	
651.82	0.03791245	0.04162124	
652.02	0.03761439	0.04163223	
652.22	0.03831011	0.04164318	
652.42	0.0384029	0.0416541	
652.62	0.03803344	0.04166498	
652.82	0.03694423	0.04167583	
653.02	0.03708105	0.04168664	
653.22	0.03712531	0.04169741	
653.42	0.03696045	0.04170816	
653.62	0.03669134	0.04171886	
653.82	0.03689956	0.04172954	
654.02	0.0375165	0.04174018	
654.22	0.03764546	0.04175078	
654.42	0.03737422	0.04176135	
654.62	0.03837476	0.04177189	
654.82	0.03955349	0.0417824	
655.02	0.04023167	0.04179287	
655.22	0.04003764	0.0418033	
655.42	0.04045827	0.04181371	
655.62	0.04086519	0.04182408	
655.82	0.04034974	0.04183441	
656.02	0.04063058	0.04184472	
656.22	0.04146816	0.04185499	
656.42	0.04135416	0.04186522	
656.62	0.04105175	0.04187543	
656.82	0.04059582	0.0418856	
657.02	0.04117658	0.04189574	
657.22	0.04146484	0.04190585	
657.42	0.04094005	0.04191592	
657.62	0.040198	0.04192596	
657.82	0.04060291	0.04193597	
658.02	0.041348	0.04194595	
658.22	0.04120744	0.0419559	
658.42	0.04056205	0.04196581	
658.62	0.04085937	0.04197569	
658.82	0.040505	0.04198555	
659.02	0.04019394	0.04199536	
659.22	0.03980182	0.04200515	
659.42	0.03996719	0.04201491	
659.62	0.03988809	0.04202463	
659.82	0.04003036	0.04203433	
660.02	0.04008756	0.04204399	
660.22	0.04007198	0.04205362	
660.42	0.04054139	0.04206322	
660.62	0.04065689	0.04207279	
660.82	0.04047472	0.04208233	
661.02	0.04080817	0.04209184	
661.22	0.04063565	0.04210132	
661.42	0.0402824	0.04211077	
661.62	0.04006316	0.04212019	
661.82	0.04022853	0.04212958	
662.02	0.04000484	0.04213893	
662.22	0.03922755	0.04214826	
662.42	0.03857585	0.04215756	
662.62	0.03860412	0.04216683	
662.82	0.03866327	0.04217607	
663.02	0.03799439	0.04218527	
663.22	0.03685009	0.04219445	
663.42	0.03666252	0.0422036	
663.62	0.03781066	0.04221272	
663.82	0.03797684	0.04222182	
664.02	0.03749711	0.04223088	
664.22	0.03794625	0.04223991	
664.42	0.03889002	0.04224892	
664.62	0.03935479	0.04225789	
664.82	0.03985854	0.04226684	
665.02	0.04077692	0.04227576	
665.22	0.04136445	0.04228465	
665.42	0.04234382	0.04229351	
665.62	0.04222691	0.04230234	
665.82	0.0420768	0.04231114	
666.02	0.04250475	0.04231992	
666.22	0.04222336	0.04232867	
666.42	0.04187417	0.04233739	
666.62	0.04144031	0.04234608	
666.82	0.04071172	0.04235474	
667.02	0.0398524	0.04236338	
667.22	0.03921334	0.04237199	
667.42	0.03943241	0.04238057	
667.62	0.03954337	0.04238912	
667.82	0.03884276	0.04239765	
668.02	0.03822199	0.04240615	
668.22	0.03800955	0.04241462	
668.42	0.0381227	0.04242306	
668.62	0.03786075	0.04243148	
668.82	0.03723552	0.04243987	
669.02	0.0377032	0.04244824	
669.22	0.03783144	0.04245657	
669.42	0.03844166	0.04246488	
669.62	0.03844218	0.04247317	
669.82	0.03872658	0.04248142	
670.02	0.03880632	0.04248965	
670.22	0.0383703	0.04249786	
670.42	0.03871337	0.04250604	
670.62	0.03910374	0.04251419	
670.82	0.03985357	0.04252231	
671.02	0.04081393	0.04253041	
671.22	0.0406149	0.04253849	
671.42	0.04164992	0.04254653	
671.62	0.04222259	0.04255456	
671.82	0.04287148	0.04256255	
672.02	0.04284455	0.04257052	
672.22	0.04268767	0.04257847	
672.42	0.04278779	0.04258639	
672.62	0.04286609	0.04259428	
672.82	0.04316712	0.04260215	
673.02	0.04362201	0.04260999	
673.22	0.0434177	0.04261781	
673.42	0.04384882	0.04262561	
673.62	0.04359018	0.04263337	
673.82	0.04249524	0.04264112	
674.02	0.04174611	0.04264884	
674.22	0.04179336	0.04265653	
674.42	0.04181907	0.0426642	
674.62	0.04146845	0.04267185	
674.82	0.04158123	0.04267947	
675.02	0.04176262	0.04268706	
675.22	0.04144218	0.04269463	
675.42	0.04258494	0.04270218	
675.62	0.04153762	0.0427097	
675.82	0.04172278	0.0427172	
676.02	0.04128551	0.04272468	
676.22	0.04121648	0.04273213	
676.42	0.04132331	0.04273956	
676.62	0.04204524	0.04274696	
676.82	0.04194782	0.04275434	
677.02	0.04119728	0.0427617	
677.22	0.0407179	0.04276903	
677.42	0.0409571	0.04277634	
677.62	0.0398425	0.04278362	
677.82	0.03952772	0.04279089	
678.02	0.03890261	0.04279812	
678.22	0.0391174	0.04280534	
678.42	0.03904369	0.04281253	
678.62	0.03908124	0.0428197	
678.82	0.03908934	0.04282685	
679.02	0.03936842	0.04283397	
679.22	0.0393155	0.04284107	
679.42	0.03962089	0.04284815	
679.62	0.03903298	0.04285521	
679.82	0.04012936	0.04286224	
680.02	0.04022754	0.04286925	
680.22	0.04078866	0.04287624	
680.42	0.04110645	0.0428832	
680.62	0.04198718	0.04289015	
680.82	0.04203835	0.04289707	
681.02	0.04262618	0.04290397	
681.22	0.04305168	0.04291084	
681.42	0.04304307	0.0429177	
681.62	0.04231629	0.04292453	
681.82	0.04257434	0.04293134	
682.02	0.04182744	0.04293813	
682.22	0.04243709	0.0429449	
682.42	0.04303959	0.04295164	
682.62	0.04281967	0.04295837	
682.82	0.04292681	0.04296507	
683.02	0.04274885	0.04297175	
683.22	0.0419824	0.04297841	
683.42	0.04204179	0.04298505	
683.62	0.04194083	0.04299167	
683.82	0.0421488	0.04299826	
684.02	0.04237348	0.04300484	
684.22	0.0429804	0.04301139	
684.42	0.04297062	0.04301792	
684.62	0.04328935	0.04302444	
684.82	0.04330668	0.04303093	
685.02	0.04355611	0.0430374	
685.22	0.04332479	0.04304385	
685.42	0.04373979	0.04305027	
685.62	0.04385253	0.04305668	
685.82	0.04430181	0.04306307	
686.02	0.0447162	0.04306944	
686.22	0.04475949	0.04307578	
686.42	0.04470156	0.04308211	
686.62	0.04463892	0.04308841	
686.82	0.04402965	0.0430947	
687.02	0.04335111	0.04310097	
687.22	0.04347498	0.04310721	
687.42	0.04351735	0.04311344	
687.62	0.04342928	0.04311964	
687.82	0.04334513	0.04312583	
688.02	0.04350632	0.04313199	
688.22	0.04341567	0.04313814	
688.42	0.04290511	0.04314427	
688.62	0.04243294	0.04315037	
688.82	0.04188723	0.04315646	
689.02	0.0421525	0.04316253	
689.22	0.04260106	0.04316858	
689.42	0.04335581	0.04317461	
689.62	0.04299547	0.04318062	
689.82	0.04332181	0.04318661	
690.02	0.0425082	0.04319258	
690.22	0.04124948	0.04319853	
690.42	0.04137463	0.04320446	
690.62	0.04165104	0.04321038	
690.82	0.04086743	0.04321627	
691.02	0.04126896	0.04322215	
691.22	0.04075867	0.043228	
691.42	0.04028081	0.04323384	
691.62	0.04033676	0.04323966	
691.82	0.04027105	0.04324546	
692.02	0.04115206	0.04325125	
692.22	0.04218511	0.04325701	
692.42	0.04188584	0.04326276	
692.62	0.04166606	0.04326848	
692.82	0.04229277	0.04327419	
693.02	0.04312861	0.04327988	
693.22	0.04335303	0.04328556	
693.42	0.04378299	0.04329121	
693.62	0.04379442	0.04329685	
693.82	0.04455594	0.04330246	
694.02	0.04403487	0.04330806	
694.22	0.04450541	0.04331365	
694.42	0.04529898	0.04331921	
694.62	0.04540436	0.04332476	
694.82	0.0446887	0.04333029	
695.02	0.0440275	0.0433358	
695.22	0.04283607	0.04334129	
695.42	0.04320938	0.04334676	
695.62	0.04306764	0.04335222	
695.82	0.04355486	0.04335766	
696.02	0.04375935	0.04336309	
696.22	0.04400126	0.04336849	
696.42	0.04307488	0.04337388	
696.62	0.04302274	0.04337925	
696.82	0.04293907	0.04338461	
697.02	0.04303516	0.04338994	
697.22	0.04294274	0.04339526	
697.42	0.04299782	0.04340057	
697.62	0.0426968	0.04340585	
697.82	0.0436633	0.04341112	
698.02	0.04313933	0.04341637	
698.22	0.04335589	0.04342161	
698.42	0.04332945	0.04342682	
698.62	0.04303437	0.04343203	
698.82	0.04230619	0.04343721	
699.02	0.04220089	0.04344238	
699.22	0.04221921	0.04344753	
699.42	0.04290954	0.04345267	
699.62	0.04328079	0.04345779	
699.82	0.04348645	0.04346289	
700.02	0.04297706	0.04346797	
700.22	0.04380267	0.04347304	
700.42	0.04335988	0.0434781	
700.62	0.04267599	0.04348313	
700.82	0.04252029	0.04348816	
701.02	0.04275815	0.04349316	
701.22	0.04232983	0.04349815	
701.42	0.04266815	0.04350312	
701.62	0.0424638	0.04350808	
701.82	0.04276199	0.04351302	
702.02	0.04234801	0.04351795	
702.22	0.04237889	0.04352286	
702.42	0.04206551	0.04352775	
702.62	0.04208963	0.04353263	
702.82	0.04170307	0.04353749	
703.02	0.04193438	0.04354234	
703.22	0.04169317	0.04354717	
703.42	0.0421468	0.04355198	
703.62	0.04262866	0.04355679	
703.82	0.04236731	0.04356157	
704.02	0.0423536	0.04356634	
704.22	0.04254157	0.04357109	
704.42	0.04239645	0.04357583	
704.62	0.04269389	0.04358056	
704.82	0.04309971	0.04358527	
705.02	0.04375128	0.04358996	
705.22	0.04442495	0.04359464	
705.42	0.04544871	0.0435993	
705.62	0.04547711	0.04360395	
705.82	0.04612014	0.04360859	
706.02	0.04634818	0.04361321	
706.22	0.04558415	0.04361781	
706.42	0.04477253	0.0436224	
706.62	0.04425522	0.04362698	
706.82	0.043592	0.04363154	
707.02	0.04382222	0.04363608	
707.22	0.0433457	0.04364061	
707.42	0.04287419	0.04364513	
707.62	0.0428346	0.04364963	
707.82	0.04262532	0.04365412	
708.02	0.04229593	0.04365859	
708.22	0.04191315	0.04366305	
708.42	0.04221597	0.0436675	
708.62	0.04178486	0.04367193	
708.82	0.04104149	0.04367634	
709.02	0.04145038	0.04368074	
709.22	0.04174474	0.04368513	
709.42	0.04204972	0.04368951	
709.62	0.04255081	0.04369387	
709.82	0.04258889	0.04369821	
710.02	0.04223836	0.04370254	
710.22	0.04178871	0.04370686	
710.42	0.04178149	0.04371117	
710.62	0.04172394	0.04371546	
710.82	0.04227709	0.04371973	
711.02	0.04318794	0.043724	
711.22	0.04242268	0.04372825	
711.42	0.0419224	0.04373248	
711.62	0.04233908	0.04373671	
711.82	0.04233908	0.04374091	
712.02	0.04186106	0.04374511	
712.22	0.04178121	0.04374929	
712.42	0.04136321	0.04375346	
712.62	0.04069159	0.04375761	
712.82	0.04041413	0.04376176	
713.02	0.04011709	0.04376588	
713.22	0.03941807	0.04377	
713.42	0.03953059	0.0437741	
713.62	0.0396417	0.04377819	
713.82	0.03893661	0.04378227	
714.02	0.03873281	0.04378633	
714.22	0.03872317	0.04379038	
714.42	0.03904514	0.04379442	
714.62	0.03984686	0.04379844	
714.82	0.04091716	0.04380245	
715.02	0.04183209	0.04380645	
715.22	0.04223201	0.04381043	
715.42	0.04357522	0.04381441	
715.62	0.04407457	0.04381837	
715.82	0.04566338	0.04382231	
716.02	0.04653426	0.04382625	
716.22	0.04712473	0.04383017	
716.42	0.04759402	0.04383408	
716.62	0.04799639	0.04383798	
716.82	0.04782895	0.04384186	
717.02	0.04677102	0.04384573	
717.22	0.04629533	0.04384959	
717.42	0.04628563	0.04385344	
717.62	0.04548509	0.04385727	
717.82	0.04430041	0.0438611	
718.02	0.04378375	0.04386491	
718.22	0.04412091	0.0438687	
718.42	0.04423696	0.04387249	
718.62	0.04393171	0.04387626	
718.82	0.04346855	0.04388003	
719.02	0.04401423	0.04388377	
719.22	0.0445527	0.04388751	
719.42	0.04442862	0.04389124	
719.62	0.04393259	0.04389495	
719.82	0.04454416	0.04389865	
720.02	0.04431305	0.04390234	
720.22	0.04395798	0.04390602	
720.42	0.04371738	0.04390969	
720.62	0.04354027	0.04391334	
720.82	0.04329575	0.04391698	
721.02	0.04322796	0.04392062	
721.22	0.0434104	0.04392424	
721.42	0.04360701	0.04392784	
721.62	0.04400519	0.04393144	
721.82	0.04371804	0.04393502	
722.02	0.0445002	0.0439386	
722.22	0.04582919	0.04394216	
722.42	0.04546303	0.04394571	
722.62	0.04515679	0.04394925	
722.82	0.04559471	0.04395278	
723.02	0.04561191	0.04395629	
723.22	0.04570005	0.0439598	
723.42	0.04536732	0.04396329	
723.62	0.04465116	0.04396678	
723.82	0.0444541	0.04397025	
724.02	0.04425874	0.04397371	
724.22	0.04275935	0.04397716	
724.42	0.04223206	0.0439806	
724.62	0.0426968	0.04398402	
724.82	0.04263644	0.04398744	
725.02	0.04282607	0.04399084	
725.22	0.04272576	0.04399424	
725.42	0.04337992	0.04399762	
725.62	0.04372135	0.044001	
725.82	0.04373466	0.04400436	
726.02	0.04491046	0.04400771	
726.22	0.04596076	0.04401105	
726.42	0.0462824	0.04401438	
726.62	0.04731663	0.0440177	
726.82	0.04784469	0.04402101	
727.02	0.04790534	0.0440243	
727.22	0.04885674	0.04402759	
727.42	0.0483995	0.04403087	
727.62	0.04815074	0.04403413	
727.82	0.04892307	0.04403739	
728.02	0.04819888	0.04404064	
728.22	0.04718933	0.04404387	
728.42	0.0469249	0.0440471	
728.62	0.04677862	0.04405031	
728.82	0.04605875	0.04405351	
729.02	0.04618054	0.04405671	
729.22	0.04590235	0.04405989	
729.42	0.04597033	0.04406306	
729.62	0.04555215	0.04406623	
729.82	0.04580104	0.04406938	
730.02	0.04580805	0.04407252	
730.22	0.04618991	0.04407566	
730.42	0.04600058	0.04407878	
730.62	0.04598387	0.04408189	
730.82	0.0455566	0.04408499	
731.02	0.04541669	0.04408809	
731.22	0.04557286	0.04409117	
731.42	0.04534351	0.04409424	
731.62	0.04529145	0.04409731	
731.82	0.04533464	0.04410036	
732.02	0.04471819	0.0441034	
732.22	0.04442094	0.04410644	
732.42	0.04368848	0.04410946	
732.62	0.04408806	0.04411248	
732.82	0.04481196	0.04411548	
733.02	0.04530979	0.04411848	
733.22	0.04528826	0.04412146	
733.42	0.04569837	0.04412444	
733.62	0.04578395	0.0441274	
733.82	0.04641533	0.04413036	
734.02	0.04601754	0.04413331	
734.22	0.04597236	0.04413625	
734.42	0.04534763	0.04413918	
734.62	0.04565974	0.04414209	
734.82	0.04564357	0.044145	
735.02	0.04533544	0.0441479	
735.22	0.04522042	0.0441508	
735.42	0.04494054	0.04415368	
735.62	0.04390819	0.04415655	
735.82	0.04362079	0.04415941	
736.02	0.0424822	0.04416227	
736.22	0.04170443	0.04416511	
736.42	0.04079699	0.04416795	
736.62	0.04112728	0.04417078	
736.82	0.04103172	0.0441736	
737.02	0.04132013	0.0441764	
737.22	0.04183978	0.0441792	
737.42	0.0423893	0.044182	
737.62	0.04221334	0.04418478	
737.82	0.04275648	0.04418755	
738.02	0.04278446	0.04419032	
738.22	0.0428425	0.04419307	
738.42	0.04361075	0.04419582	
738.62	0.04459035	0.04419855	
738.82	0.04510026	0.04420128	
739.02	0.04498607	0.044204	
739.22	0.04528047	0.04420672	
739.42	0.04580709	0.04420942	
739.62	0.04529195	0.04421211	
739.82	0.04470031	0.0442148	
740.02	0.04441408	0.04421748	
740.22	0.04471166	0.04422014	
740.42	0.04449772	0.0442228	
740.62	0.04498204	0.04422546	
740.82	0.04551303	0.0442281	
741.02	0.0468825	0.04423073	
741.22	0.04656765	0.04423336	
741.42	0.04643188	0.04423598	
741.62	0.04631507	0.04423858	
741.82	0.04624525	0.04424119	
742.02	0.04643525	0.04424378	
742.22	0.04632677	0.04424636	
742.42	0.04685997	0.04424894	
742.62	0.04670631	0.04425151	
742.82	0.04675412	0.04425407	
743.02	0.04557366	0.04425662	
743.22	0.04558807	0.04425916	
743.42	0.04563849	0.04426169	
743.62	0.04472082	0.04426422	
743.82	0.04416268	0.04426674	
744.02	0.04463284	0.04426925	
744.22	0.04427768	0.04427175	
744.42	0.04453301	0.04427425	
744.62	0.04489113	0.04427673	
744.82	0.04557386	0.04427921	
745.02	0.04627642	0.04428168	
745.22	0.04632339	0.04428415	
745.42	0.04643823	0.0442866	
745.62	0.04625465	0.04428905	
745.82	0.04621229	0.04429149	
746.02	0.04656383	0.04429392	
746.22	0.04675393	0.04429634	
746.42	0.0470001	0.04429876	
746.62	0.04675308	0.04430116	
746.82	0.04686636	0.04430357	
747.02	0.04628531	0.04430596	
747.22	0.04642275	0.04430834	
747.42	0.04656045	0.04431072	
747.62	0.04659946	0.04431309	
747.82	0.04732659	0.04431545	
748.02	0.0476373	0.04431781	
748.22	0.04787969	0.04432015	
748.42	0.04869263	0.04432249	
748.62	0.04849479	0.04432482	
748.82	0.04880353	0.04432715	
749.02	0.048792	0.04432947	
749.22	0.04826654	0.04433178	
749.42	0.04733665	0.04433408	
749.62	0.04677528	0.04433637	
749.82	0.04632626	0.04433866	
750.02	0.04582637	0.04434094	
750.22	0.04552025	0.04434321	
750.42	0.04497899	0.04434548	
750.62	0.04494009	0.04434774	
750.82	0.04506992	0.04434999	
751.02	0.04555394	0.04435223	
751.22	0.04560569	0.04435447	
751.42	0.04641404	0.0443567	
751.62	0.04775528	0.04435892	
751.82	0.04822744	0.04436114	
752.02	0.04890977	0.04436334	
752.22	0.04988162	0.04436554	
752.42	0.05055015	0.04436774	
752.62	0.05063992	0.04436993	
752.82	0.05048521	0.04437211	
753.02	0.05023233	0.04437428	
753.22	0.05040487	0.04437644	
753.42	0.04989837	0.0443786	
753.62	0.04895153	0.04438076	
753.82	0.04854864	0.0443829	
754.02	0.04869209	0.04438504	
754.22	0.04802103	0.04438717	
754.42	0.04780674	0.0443893	
754.62	0.04793961	0.04439141	
754.82	0.04746994	0.04439352	
755.02	0.04710803	0.04439563	
755.22	0.04625852	0.04439773	
755.42	0.04655726	0.04439982	
755.62	0.04709079	0.0444019	
755.82	0.04719174	0.04440398	
756.02	0.04759504	0.04440605	
756.22	0.04813229	0.04440811	
756.42	0.04898658	0.04441017	
756.62	0.0493825	0.04441222	
756.82	0.04917329	0.04441427	
757.02	0.04993792	0.04441631	
757.22	0.05088406	0.04441834	
757.42	0.05037831	0.04442036	
757.62	0.05000264	0.04442238	
757.82	0.05101892	0.04442439	
758.02	0.05103262	0.0444264	
758.22	0.05085121	0.0444284	
758.42	0.05079593	0.04443039	
758.62	0.05046504	0.04443238	
758.82	0.05018484	0.04443436	
759.02	0.04982815	0.04443633	
759.22	0.04966156	0.0444383	
759.42	0.04951502	0.04444026	
759.62	0.04942344	0.04444221	
759.82	0.04927129	0.04444416	
760.02	0.04880464	0.0444461	
760.22	0.04940856	0.04444804	
760.42	0.04922543	0.04444997	
760.62	0.04883828	0.04445189	
760.82	0.04855121	0.04445381	
761.02	0.04787181	0.04445572	
761.22	0.04737106	0.04445763	
761.42	0.04706765	0.04445952	
761.62	0.0467852	0.04446142	
761.82	0.04674475	0.0444633	
762.02	0.04670511	0.04446518	
762.22	0.04688984	0.04446706	
762.42	0.04656298	0.04446893	
762.62	0.04650138	0.04447079	
762.82	0.04695147	0.04447265	
763.02	0.04706472	0.0444745	
763.22	0.04723213	0.04447634	
763.42	0.0471607	0.04447818	
763.62	0.04745961	0.04448002	
763.82	0.04767283	0.04448184	
764.02	0.04757798	0.04448366	
764.22	0.0475455	0.04448548	
764.42	0.04728425	0.04448729	
764.62	0.04741494	0.04448909	
764.82	0.04679774	0.04449089	
765.02	0.04608199	0.04449268	
765.22	0.0466099	0.04449447	
765.42	0.04638813	0.04449625	
765.62	0.04559307	0.04449803	
765.82	0.04502563	0.0444998	
766.02	0.04523811	0.04450156	
766.22	0.04502205	0.04450332	
766.42	0.04456456	0.04450507	
766.62	0.04477448	0.04450682	
766.82	0.04476981	0.04450856	
767.02	0.04530232	0.0445103	
767.22	0.04533889	0.04451203	
767.42	0.04565391	0.04451375	
767.62	0.04650976	0.04451547	
767.82	0.0471619	0.04451718	
768.02	0.04743291	0.04451889	
768.22	0.04818722	0.04452059	
768.42	0.04866876	0.04452229	
768.62	0.04867583	0.04452398	
768.82	0.04894419	0.04452567	
769.02	0.04952668	0.04452735	
769.22	0.04994166	0.04452903	
769.42	0.04964983	0.0445307	
769.62	0.04967594	0.04453236	
769.82	0.0496877	0.04453402	
770.02	0.05014399	0.04453568	
770.22	0.0507433	0.04453732	
770.42	0.05023659	0.04453897	
770.62	0.04937958	0.04454061	
770.82	0.04828249	0.04454224	
771.02	0.04831974	0.04454387	
