Conc1	3E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	0.0244122055182017	
Error Kobs	0.000543305785284273	
Koff	0.013539325110722	
Error Koff	0.00013834575812609	
Time1	Data1	Fit1	
638.62	0.17405585	0.18061549	
638.82	0.17401913	0.18062833	
639.02	0.17437338	0.1806411	
639.22	0.17409491	0.1806538	
639.42	0.17351119	0.18066645	
639.62	0.17387806	0.18067903	
639.82	0.17460123	0.18069156	
640.02	0.17463047	0.18070402	
640.22	0.17503405	0.18071642	
640.42	0.17584242	0.18072876	
640.62	0.17616318	0.18074104	
640.82	0.17643827	0.18075326	
641.02	0.1765165	0.18076542	
641.22	0.17603242	0.18077753	
641.42	0.17606415	0.18078957	
641.62	0.17629025	0.18080155	
641.82	0.17596301	0.18081348	
642.02	0.17600047	0.18082535	
642.22	0.17614614	0.18083716	
642.42	0.17625187	0.18084891	
642.62	0.1760536	0.18086061	
642.82	0.17603564	0.18087225	
643.02	0.17637963	0.18088383	
643.22	0.17564236	0.18089535	
643.42	0.17605747	0.18090682	
643.62	0.17670088	0.18091824	
643.82	0.17665369	0.18092959	
644.02	0.17656487	0.1809409	
644.22	0.1770105	0.18095214	
644.42	0.17748538	0.18096334	
644.62	0.17803257	0.18097448	
644.82	0.17843075	0.18098556	
645.02	0.17849869	0.18099659	
645.22	0.17864248	0.18100757	
645.42	0.17908916	0.18101849	
645.62	0.17847194	0.18102936	
645.82	0.17824566	0.18104018	
646.02	0.17862121	0.18105094	
646.22	0.1784256	0.18106165	
646.42	0.17826168	0.18107231	
646.62	0.1779203	0.18108292	
646.82	0.17740385	0.18109347	
647.02	0.17741849	0.18110398	
647.22	0.17682129	0.18111443	
647.42	0.17687302	0.18112483	
647.62	0.17582656	0.18113519	
647.82	0.17601052	0.18114549	
648.02	0.17677762	0.18115574	
648.22	0.17715147	0.18116594	
648.42	0.17719676	0.18117609	
648.62	0.17778463	0.18118619	
648.82	0.17761033	0.18119625	
649.02	0.17761528	0.18120625	
649.22	0.17751239	0.1812162	
649.42	0.17756933	0.18122611	
649.62	0.17769634	0.18123597	
649.82	0.1788192	0.18124578	
650.02	0.17875692	0.18125554	
650.22	0.17923595	0.18126526	
650.42	0.17960178	0.18127493	
650.62	0.17879827	0.18128455	
650.82	0.17908914	0.18129412	
651.02	0.17875731	0.18130365	
651.22	0.17800179	0.18131313	
651.42	0.17777238	0.18132256	
651.62	0.17758009	0.18133195	
651.82	0.17789594	0.18134129	
652.02	0.17804954	0.18135059	
652.22	0.17744159	0.18135984	
652.42	0.17665224	0.18136905	
652.62	0.17664319	0.18137821	
652.82	0.17648382	0.18138733	
653.02	0.17625576	0.1813964	
653.22	0.17639561	0.18140543	
653.42	0.17663161	0.18141442	
653.62	0.1769636	0.18142336	
653.82	0.17699778	0.18143226	
654.02	0.17667144	0.18144111	
654.22	0.17730211	0.18144992	
654.42	0.1772338	0.18145869	
654.62	0.17737832	0.18146742	
654.82	0.17839744	0.1814761	
655.02	0.17856435	0.18148474	
655.22	0.1789761	0.18149334	
655.42	0.17961236	0.1815019	
655.62	0.17975412	0.18151041	
655.82	0.17994576	0.18151888	
656.02	0.18016239	0.18152732	
656.22	0.17963024	0.18153571	
656.42	0.17974956	0.18154406	
656.62	0.18039531	0.18155237	
656.82	0.18020867	0.18156064	
657.02	0.17989996	0.18156887	
657.22	0.17948326	0.18157706	
657.42	0.17894021	0.1815852	
657.62	0.17802774	0.18159331	
657.82	0.17735558	0.18160138	
658.02	0.17735024	0.18160941	
658.22	0.17763601	0.18161741	
658.42	0.17752519	0.18162536	
658.62	0.17783761	0.18163327	
658.82	0.17852299	0.18164115	
659.02	0.17894174	0.18164899	
659.22	0.17858172	0.18165678	
659.42	0.17830966	0.18166454	
659.62	0.17805537	0.18167227	
659.82	0.17802705	0.18167995	
660.02	0.17730039	0.1816876	
660.22	0.17734381	0.18169521	
660.42	0.17749851	0.18170279	
660.62	0.17756706	0.18171032	
660.82	0.17726076	0.18171782	
661.02	0.17772825	0.18172529	
661.22	0.17763122	0.18173271	
661.42	0.17835651	0.1817401	
661.62	0.17859018	0.18174746	
661.82	0.17895655	0.18175478	
662.02	0.17965515	0.18176206	
662.22	0.17958976	0.18176931	
662.42	0.17928153	0.18177652	
662.62	0.18000377	0.1817837	
662.82	0.18017181	0.18179084	
663.02	0.17994594	0.18179795	
663.22	0.17969586	0.18180502	
663.42	0.17998149	0.18181206	
663.62	0.17986143	0.18181907	
663.82	0.17938348	0.18182604	
664.02	0.17900034	0.18183297	
664.22	0.17890443	0.18183988	
664.42	0.17823947	0.18184675	
664.62	0.17766266	0.18185358	
664.82	0.17761999	0.18186038	
665.02	0.17820265	0.18186715	
665.22	0.17784898	0.18187389	
665.42	0.1782548	0.18188059	
665.62	0.17801305	0.18188726	
665.82	0.1779366	0.1818939	
666.02	0.17786761	0.18190051	
666.22	0.17732224	0.18190708	
666.42	0.17750225	0.18191362	
666.62	0.17846293	0.18192013	
666.82	0.17854736	0.18192661	
667.02	0.17889344	0.18193306	
667.22	0.17929699	0.18193947	
667.42	0.17975944	0.18194586	
667.62	0.17979426	0.18195221	
667.82	0.18017731	0.18195853	
668.02	0.17995772	0.18196482	
668.22	0.17972356	0.18197108	
668.42	0.17983627	0.18197731	
668.62	0.17999444	0.18198351	
668.82	0.18072018	0.18198968	
669.02	0.1811585	0.18199582	
669.22	0.18030373	0.18200193	
669.42	0.18051471	0.18200801	
669.62	0.180104	0.18201406	
669.82	0.1803677	0.18202008	
670.02	0.17996995	0.18202607	
670.22	0.18012051	0.18203203	
670.42	0.1794966	0.18203797	
670.62	0.17923861	0.18204387	
670.82	0.17847359	0.18204975	
671.02	0.17832043	0.18205559	
671.22	0.17805889	0.18206141	
671.42	0.1784876	0.1820672	
671.62	0.17858825	0.18207296	
671.82	0.17919882	0.1820787	
672.02	0.17890964	0.1820844	
672.22	0.1798085	0.18209008	
672.42	0.18033929	0.18209573	
672.62	0.18067286	0.18210136	
672.82	0.18079869	0.18210695	
673.02	0.18074625	0.18211252	
673.22	0.18043561	0.18211806	
673.42	0.18100477	0.18212357	
673.62	0.1809199	0.18212906	
673.82	0.18075188	0.18213452	
674.02	0.18090458	0.18213996	
674.22	0.1807991	0.18214536	
674.42	0.18043115	0.18215074	
674.62	0.18043051	0.1821561	
674.82	0.18058374	0.18216143	
675.02	0.18067715	0.18216673	
675.22	0.1808689	0.18217201	
675.42	0.18146696	0.18217726	
675.62	0.18126013	0.18218249	
675.82	0.1815384	0.18218769	
676.02	0.18171787	0.18219286	
676.22	0.18194389	0.18219801	
676.42	0.18200556	0.18220314	
676.62	0.18245765	0.18220824	
676.82	0.18213885	0.18221331	
677.02	0.18225796	0.18221836	
677.22	0.18211013	0.18222339	
677.42	0.18255394	0.18222839	
677.62	0.1823797	0.18223336	
677.82	0.18285381	0.18223832	
678.02	0.18318552	0.18224324	
678.22	0.18300966	0.18224815	
678.42	0.18292555	0.18225303	
678.62	0.18227727	0.18225789	
678.82	0.1823402	0.18226272	
679.02	0.18232832	0.18226753	
679.22	0.18215984	0.18227232	
679.42	0.18189	0.18227708	
679.62	0.18168927	0.18228182	
679.82	0.18227255	0.18228653	
680.02	0.18232967	0.18229123	
680.22	0.18247785	0.1822959	
680.42	0.18292274	0.18230055	
680.62	0.18275618	0.18230517	
680.82	0.18249666	0.18230977	
681.02	0.18281979	0.18231436	
681.22	0.18294145	0.18231891	
681.42	0.18302895	0.18232345	
681.62	0.1826516	0.18232796	
681.82	0.18251207	0.18233245	
682.02	0.18188713	0.18233692	
682.22	0.18173157	0.18234137	
682.42	0.18138061	0.1823458	
682.62	0.18146689	0.1823502	
682.82	0.18114169	0.18235459	
683.02	0.18052817	0.18235895	
683.22	0.18045041	0.18236329	
683.42	0.18070305	0.18236761	
683.62	0.18105142	0.18237191	
683.82	0.18137613	0.18237619	
684.02	0.1812475	0.18238044	
684.22	0.1812492	0.18238468	
684.42	0.18201616	0.1823889	
684.62	0.18246726	0.18239309	
684.82	0.18312429	0.18239726	
685.02	0.18291083	0.18240142	
685.22	0.18328281	0.18240555	
685.42	0.18301339	0.18240967	
685.62	0.18305289	0.18241376	
685.82	0.18359614	0.18241783	
686.02	0.18336159	0.18242189	
686.22	0.18332849	0.18242592	
686.42	0.18346644	0.18242994	
686.62	0.18351603	0.18243393	
686.82	0.18288606	0.18243791	
687.02	0.18238457	0.18244186	
687.22	0.18276734	0.1824458	
687.42	0.18244912	0.18244972	
687.62	0.18231656	0.18245362	
687.82	0.18221741	0.1824575	
688.02	0.18225882	0.18246136	
688.22	0.18218921	0.1824652	
688.42	0.18276745	0.18246902	
688.62	0.18197859	0.18247283	
688.82	0.18190508	0.18247662	
689.02	0.18143093	0.18248038	
689.22	0.18157317	0.18248413	
689.42	0.18176155	0.18248786	
689.62	0.18200938	0.18249158	
689.82	0.18231814	0.18249527	
690.02	0.18158989	0.18249895	
690.22	0.18179531	0.18250261	
690.42	0.18258177	0.18250625	
690.62	0.18286767	0.18250987	
690.82	0.18306714	0.18251348	
691.02	0.18357511	0.18251707	
691.22	0.18438664	0.18252064	
691.42	0.18497184	0.18252419	
691.62	0.18503908	0.18252773	
691.82	0.1851634	0.18253125	
692.02	0.18534116	0.18253475	
692.22	0.18503423	0.18253823	
692.42	0.18483812	0.1825417	
692.62	0.18460279	0.18254515	
692.82	0.18514947	0.18254858	
693.02	0.18525968	0.182552	
693.22	0.18517602	0.1825554	
693.42	0.18565297	0.18255879	
693.62	0.18512927	0.18256215	
693.82	0.18489137	0.1825655	
694.02	0.18404998	0.18256884	
694.22	0.18418337	0.18257216	
694.42	0.18425579	0.18257546	
694.62	0.18434591	0.18257875	
694.82	0.18466183	0.18258202	
695.02	0.18458351	0.18258527	
695.22	0.18429758	0.18258851	
695.42	0.18454963	0.18259173	
695.62	0.18392163	0.18259494	
695.82	0.18374368	0.18259813	
696.02	0.18364817	0.18260131	
696.22	0.18399496	0.18260447	
696.42	0.18410801	0.18260761	
696.62	0.18444955	0.18261074	
696.82	0.18514084	0.18261386	
697.02	0.18540247	0.18261696	
697.22	0.18468071	0.18262004	
697.42	0.18475445	0.18262311	
697.62	0.18447788	0.18262616	
697.82	0.18425517	0.1826292	
698.02	0.18350204	0.18263223	
698.22	0.18387347	0.18263524	
698.42	0.18355324	0.18263823	
698.62	0.18361639	0.18264121	
698.82	0.18279819	0.18264418	
699.02	0.18259965	0.18264713	
699.22	0.1826442	0.18265007	
699.42	0.18321162	0.18265299	
699.62	0.18319916	0.1826559	
699.82	0.18334811	0.1826588	
700.02	0.18324329	0.18266168	
700.22	0.18419153	0.18266454	
700.42	0.18399674	0.18266739	
700.62	0.18469296	0.18267023	
700.82	0.18514481	0.18267306	
701.02	0.18484587	0.18267587	
701.22	0.18441022	0.18267867	
701.42	0.18519485	0.18268145	
701.62	0.18550102	0.18268422	
701.82	0.18517806	0.18268698	
702.02	0.18522197	0.18268972	
702.22	0.18500166	0.18269245	
702.42	0.18425131	0.18269517	
702.62	0.18415241	0.18269787	
702.82	0.18408943	0.18270056	
703.02	0.18446094	0.18270324	
703.22	0.18421767	0.1827059	
703.42	0.18464607	0.18270855	
703.62	0.18455799	0.18271119	
703.82	0.18455523	0.18271382	
704.02	0.18504307	0.18271643	
704.22	0.18558439	0.18271903	
704.42	0.18517923	0.18272161	
704.62	0.18519161	0.18272419	
704.82	0.1850639	0.18272675	
705.02	0.18475355	0.1827293	
705.22	0.18464655	0.18273184	
705.42	0.18473731	0.18273436	
705.62	0.18451356	0.18273687	
705.82	0.18388988	0.18273937	
706.02	0.18403965	0.18274186	
706.22	0.18357933	0.18274434	
706.42	0.18376943	0.1827468	
706.62	0.184531	0.18274925	
706.82	0.1845449	0.18275169	
707.02	0.18453456	0.18275412	
707.22	0.18419996	0.18275654	
707.42	0.18473707	0.18275894	
707.62	0.18490427	0.18276134	
707.82	0.1853484	0.18276372	
708.02	0.18567432	0.18276609	
708.22	0.18557758	0.18276844	
708.42	0.18494874	0.18277079	
708.62	0.18438894	0.18277312	
708.82	0.18441619	0.18277545	
709.02	0.1843857	0.18277776	
709.22	0.18428755	0.18278006	
709.42	0.18419372	0.18278235	
709.62	0.18415167	0.18278463	
709.82	0.1841604	0.1827869	
710.02	0.18511179	0.18278915	
710.22	0.18554062	0.1827914	
710.42	0.1861831	0.18279363	
710.62	0.18708485	0.18279586	
710.82	0.18680232	0.18279807	
711.02	0.18658918	0.18280027	
711.22	0.18614028	0.18280246	
711.42	0.18644986	0.18280465	
711.62	0.18618163	0.18280682	
711.82	0.18598115	0.18280898	
712.02	0.18598299	0.18281112	
712.22	0.18605707	0.18281326	
712.42	0.18528704	0.18281539	
712.62	0.1855905	0.18281751	
712.82	0.18602734	0.18281962	
713.02	0.18592134	0.18282171	
713.22	0.1858409	0.1828238	
713.42	0.18611845	0.18282588	
713.62	0.1866681	0.18282794	
713.82	0.1876738	0.18283	
714.02	0.18813422	0.18283205	
714.22	0.18866276	0.18283408	
714.42	0.18875374	0.18283611	
714.62	0.18909102	0.18283813	
714.82	0.18881997	0.18284013	
715.02	0.18820618	0.18284213	
715.22	0.18759438	0.18284412	
715.42	0.18727883	0.1828461	
715.62	0.18729013	0.18284806	
715.82	0.18750442	0.18285002	
716.02	0.18772953	0.18285197	
716.22	0.18774541	0.18285391	
716.42	0.18752241	0.18285584	
716.62	0.18820607	0.18285776	
716.82	0.18785272	0.18285967	
717.02	0.18758895	0.18286158	
717.22	0.18799797	0.18286347	
717.42	0.18825266	0.18286535	
717.62	0.18858402	0.18286723	
717.82	0.18849134	0.18286909	
718.02	0.18844865	0.18287095	
718.22	0.18897392	0.1828728	
718.42	0.18847923	0.18287463	
718.62	0.18838735	0.18287646	
718.82	0.18838505	0.18287828	
719.02	0.1881155	0.18288009	
719.22	0.18745515	0.1828819	
719.42	0.18765225	0.18288369	
719.62	0.18786381	0.18288548	
719.82	0.18766315	0.18288725	
720.02	0.18712296	0.18288902	
720.22	0.1872604	0.18289078	
720.42	0.18703689	0.18289253	
720.62	0.18698789	0.18289427	
720.82	0.18647645	0.18289601	
721.02	0.18659213	0.18289773	
721.22	0.18649621	0.18289945	
721.42	0.1872922	0.18290116	
721.62	0.18723178	0.18290286	
721.82	0.18752246	0.18290455	
722.02	0.18778664	0.18290623	
722.22	0.18761536	0.18290791	
722.42	0.18720269	0.18290957	
722.62	0.18767077	0.18291123	
722.82	0.18819995	0.18291288	
723.02	0.18779241	0.18291453	
723.22	0.18719581	0.18291616	
723.42	0.18708394	0.18291779	
723.62	0.1866696	0.18291941	
723.82	0.18690346	0.18292102	
724.02	0.18640314	0.18292262	
724.22	0.18649801	0.18292422	
724.42	0.18608252	0.18292581	
724.62	0.18593824	0.18292739	
724.82	0.18585491	0.18292896	
725.02	0.18635742	0.18293052	
725.22	0.18636591	0.18293208	
725.42	0.18722966	0.18293363	
725.62	0.18682156	0.18293517	
725.82	0.18785131	0.1829367	
726.02	0.18772511	0.18293823	
726.22	0.18800428	0.18293975	
726.42	0.18811049	0.18294126	
726.62	0.18878237	0.18294277	
726.82	0.18832624	0.18294427	
727.02	0.18826109	0.18294576	
727.22	0.18812961	0.18294724	
727.42	0.18768065	0.18294871	
727.62	0.18813967	0.18295018	
727.82	0.1882704	0.18295164	
728.02	0.18706494	0.1829531	
728.22	0.18703495	0.18295454	
728.42	0.1872592	0.18295598	
728.62	0.1871478	0.18295742	
728.82	0.18730373	0.18295884	
729.02	0.18743137	0.18296026	
729.22	0.18728493	0.18296167	
729.42	0.18796542	0.18296308	
729.62	0.18832795	0.18296448	
729.82	0.1883764	0.18296587	
730.02	0.18840228	0.18296725	
730.22	0.18888123	0.18296863	
730.42	0.18852517	0.18297	
730.62	0.18866188	0.18297137	
730.82	0.18879047	0.18297273	
731.02	0.18914127	0.18297408	
731.22	0.18894372	0.18297542	
731.42	0.18917646	0.18297676	
731.62	0.18939955	0.18297809	
731.82	0.1885611	0.18297942	
732.02	0.18813493	0.18298074	
732.22	0.18867619	0.18298205	
732.42	0.18892837	0.18298336	
732.62	0.18867683	0.18298466	
732.82	0.18836359	0.18298595	
733.02	0.18808533	0.18298724	
733.22	0.18836582	0.18298852	
733.42	0.18891736	0.18298979	
733.62	0.18866774	0.18299106	
733.82	0.18880844	0.18299232	
734.02	0.18947413	0.18299358	
734.22	0.18941331	0.18299483	
734.42	0.1896125	0.18299607	
734.62	0.18980962	0.18299731	
734.82	0.18968038	0.18299854	
735.02	0.18949077	0.18299977	
735.22	0.18996845	0.18300099	
735.42	0.18938417	0.1830022	
735.62	0.18839741	0.18300341	
735.82	0.18788747	0.18300461	
736.02	0.18778495	0.18300581	
736.22	0.18795193	0.183007	
736.42	0.18845331	0.18300818	
736.62	0.18837398	0.18300936	
736.82	0.18787686	0.18301053	
737.02	0.18836269	0.1830117	
737.22	0.18842722	0.18301286	
737.42	0.18898511	0.18301402	
737.62	0.18939222	0.18301517	
737.82	0.18993018	0.18301631	
738.02	0.19014897	0.18301745	
738.22	0.19063435	0.18301859	
738.42	0.1914688	0.18301971	
738.62	0.19103178	0.18302084	
738.82	0.19096318	0.18302195	
739.02	0.19122056	0.18302306	
739.22	0.19113478	0.18302417	
739.42	0.19055528	0.18302527	
739.62	0.19030102	0.18302637	
739.82	0.19105941	0.18302746	
740.02	0.19130965	0.18302854	
740.22	0.19200313	0.18302962	
740.42	0.19195936	0.1830307	
740.62	0.19161035	0.18303177	
740.82	0.19120365	0.18303283	
741.02	0.19118547	0.18303389	
741.22	0.19066394	0.18303494	
741.42	0.1911266	0.18303599	
741.62	0.19035225	0.18303703	
741.82	0.19013653	0.18303807	
742.02	0.19036922	0.18303911	
742.22	0.19072522	0.18304013	
742.42	0.18992767	0.18304116	
742.62	0.18945135	0.18304217	
742.82	0.18941834	0.18304319	
743.02	0.18936518	0.1830442	
743.22	0.18955879	0.1830452	
743.42	0.1899566	0.1830462	
743.62	0.18941764	0.18304719	
743.82	0.19011787	0.18304818	
744.02	0.19011013	0.18304916	
744.22	0.19029708	0.18305014	
744.42	0.19012086	0.18305112	
744.62	0.19105239	0.18305209	
744.82	0.19106944	0.18305305	
745.02	0.19166815	0.18305401	
745.22	0.19184553	0.18305497	
745.42	0.19122625	0.18305592	
745.62	0.19082617	0.18305686	
745.82	0.19146035	0.18305781	
746.02	0.19156021	0.18305874	
746.22	0.19206683	0.18305968	
746.42	0.19200371	0.1830606	
746.62	0.19244739	0.18306153	
746.82	0.19241418	0.18306245	
747.02	0.19220461	0.18306336	
747.22	0.19197857	0.18306427	
747.42	0.19171708	0.18306518	
747.62	0.19109417	0.18306608	
747.82	0.19094248	0.18306697	
748.02	0.19041536	0.18306787	
748.22	0.18989877	0.18306875	
748.42	0.18949495	0.18306964	
748.62	0.19000292	0.18307052	
748.82	0.18970758	0.18307139	
749.02	0.18973149	0.18307226	
749.22	0.18917842	0.18307313	
749.42	0.18861206	0.18307399	
749.62	0.18944485	0.18307485	
749.82	0.18998683	0.18307571	
750.02	0.19071815	0.18307656	
750.22	0.19201809	0.1830774	
750.42	0.19244396	0.18307824	
750.62	0.19236386	0.18307908	
750.82	0.19302539	0.18307991	
751.02	0.1933835	0.18308074	
751.22	0.19390622	0.18308157	
751.42	0.1946462	0.18308239	
751.62	0.19433732	0.18308321	
751.82	0.19379047	0.18308402	
752.02	0.19375848	0.18308483	
752.22	0.19353429	0.18308564	
752.42	0.19321972	0.18308644	
752.62	0.19321766	0.18308723	
752.82	0.19265942	0.18308803	
753.02	0.19214656	0.18308882	
753.22	0.19158465	0.1830896	
753.42	0.19161941	0.18309039	
753.62	0.19159118	0.18309116	
753.82	0.19163791	0.18309194	
754.02	0.19114791	0.18309271	
754.22	0.19127267	0.18309348	
754.42	0.19150596	0.18309424	
754.62	0.19144958	0.183095	
754.82	0.19192188	0.18309576	
755.02	0.19220021	0.18309651	
755.22	0.19287581	0.18309726	
755.42	0.19351207	0.183098	
755.62	0.19383397	0.18309874	
755.82	0.19426019	0.18309948	
756.02	0.19446792	0.18310021	
756.22	0.19430381	0.18310094	
756.42	0.19432259	0.18310167	
756.62	0.19433407	0.1831024	
756.82	0.19389595	0.18310312	
757.02	0.19397506	0.18310383	
757.22	0.19337507	0.18310454	
757.42	0.1937782	0.18310525	
757.62	0.19356438	0.18310596	
757.82	0.19313878	0.18310666	
758.02	0.19253878	0.18310736	
758.22	0.19252332	0.18310806	
758.42	0.19258314	0.18310875	
758.62	0.19233417	0.18310944	
758.82	0.19159877	0.18311012	
759.02	0.19178278	0.18311081	
759.22	0.19186854	0.18311149	
759.42	0.19195189	0.18311216	
759.62	0.19203971	0.18311283	
759.82	0.19180647	0.1831135	
760.02	0.19173043	0.18311417	
760.22	0.19264556	0.18311483	
760.42	0.19306251	0.18311549	
760.62	0.19272165	0.18311615	
760.82	0.19252523	0.1831168	
761.02	0.19278267	0.18311745	
761.22	0.19246417	0.1831181	
761.42	0.1930891	0.18311874	
761.62	0.19322019	0.18311938	
761.82	0.19308437	0.18312002	
762.02	0.19339735	0.18312065	
762.22	0.1934456	0.18312128	
762.42	0.19303909	0.18312191	
762.62	0.19293186	0.18312253	
762.82	0.19233962	0.18312316	
763.02	0.19283698	0.18312377	
763.22	0.19291506	0.18312439	
763.42	0.1932967	0.183125	
763.62	0.19384916	0.18312561	
763.82	0.19454518	0.18312622	
764.02	0.19494123	0.18312682	
764.22	0.19591997	0.18312742	
764.42	0.19603904	0.18312802	
764.62	0.19564039	0.18312862	
764.82	0.19590075	0.18312921	
765.02	0.19545574	0.1831298	
765.22	0.19530248	0.18313039	
765.42	0.19476943	0.18313097	
765.62	0.19486352	0.18313155	
765.82	0.19470795	0.18313213	
766.02	0.19432651	0.1831327	
766.22	0.19377283	0.18313327	
766.42	0.19318992	0.18313384	
766.62	0.19307316	0.18313441	
766.82	0.19268493	0.18313497	
767.02	0.19334737	0.18313554	
767.22	0.19357128	0.18313609	
767.42	0.19391551	0.18313665	
767.62	0.19427169	0.1831372	
767.82	0.19444235	0.18313775	
768.02	0.19504182	0.1831383	
768.22	0.1960766	0.18313885	
768.42	0.19650378	0.18313939	
768.62	0.1965016	0.18313993	
768.82	0.19702474	0.18314047	
769.02	0.19704343	0.183141	
769.22	0.19739302	0.18314153	
769.42	0.19714515	0.18314206	
769.62	0.19756125	0.18314259	
769.82	0.19739703	0.18314311	
770.02	0.19731177	0.18314363	
770.22	0.19718268	0.18314415	
770.42	0.19633794	0.18314467	
770.62	0.1957092	0.18314518	
770.82	0.19520612	0.18314569	
771.02	0.19488905	0.1831462	
771.22	0.19388485	0.18314671	
771.42	0.19357375	0.18314721	
771.62	0.19329532	0.18314772	
771.82	0.19300671	0.18314821	
772.02	0.19306325	0.18314871	
