Conc1	1.235E-08	
Start1	480.02	
Stop1	5779.82	
Kobs	3.46303006410701E-05	
Error Kobs	4.03831593371021E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
600.02	0.04606589	0.04383365	
600.22	0.04634319	0.04390339	
600.42	0.04607795	0.04397311	
600.62	0.04592897	0.04404283	
600.82	0.0461209	0.04411253	
601.02	0.04673056	0.04418223	
601.22	0.0465981	0.04425191	
601.42	0.04714061	0.04432158	
601.62	0.04776693	0.04439124	
601.82	0.04796274	0.0444609	
602.02	0.04829018	0.04453054	
602.22	0.04777037	0.04460017	
602.42	0.04789698	0.04466979	
602.62	0.04814785	0.04473939	
602.82	0.04850416	0.04480899	
603.02	0.04842816	0.04487858	
603.22	0.04830354	0.04494815	
603.42	0.04824377	0.04501772	
603.62	0.04842545	0.04508728	
603.82	0.04817026	0.04515682	
604.02	0.04775468	0.04522635	
604.22	0.04721853	0.04529588	
604.42	0.04739909	0.04536539	
604.62	0.04716688	0.04543489	
604.82	0.04691862	0.04550438	
605.02	0.04693641	0.04557386	
605.22	0.04681424	0.04564333	
605.42	0.04648549	0.04571279	
605.62	0.04654988	0.04578224	
605.82	0.04668875	0.04585168	
606.02	0.04709817	0.0459211	
606.22	0.04664673	0.04599052	
606.42	0.04780662	0.04605992	
606.62	0.04794785	0.04612932	
606.82	0.04824593	0.0461987	
607.02	0.0482781	0.04626808	
607.22	0.04820234	0.04633744	
607.42	0.04785204	0.04640679	
607.62	0.04819167	0.04647613	
607.82	0.04837607	0.04654547	
608.02	0.04868212	0.04661479	
608.22	0.0487469	0.0466841	
608.42	0.04907262	0.04675339	
608.62	0.04884947	0.04682268	
608.82	0.04897683	0.04689196	
609.02	0.04923652	0.04696123	
609.22	0.04921631	0.04703048	
609.42	0.049091	0.04709973	
609.62	0.04984298	0.04716897	
609.82	0.05028908	0.04723819	
610.02	0.05048065	0.0473074	
610.22	0.05044772	0.04737661	
610.42	0.05107034	0.0474458	
610.62	0.05041182	0.04751498	
610.82	0.05026098	0.04758415	
611.02	0.05038501	0.04765331	
611.22	0.05030054	0.04772247	
611.42	0.05041963	0.0477916	
611.62	0.05077897	0.04786073	
611.82	0.0511059	0.04792985	
612.02	0.05107672	0.04799896	
612.22	0.05111811	0.04806806	
612.42	0.05122578	0.04813714	
612.62	0.05147159	0.04820622	
612.82	0.05163537	0.04827529	
613.02	0.05155234	0.04834434	
613.22	0.05195017	0.04841338	
613.42	0.05163842	0.04848242	
613.62	0.05162606	0.04855144	
613.82	0.05214392	0.04862045	
614.02	0.05152653	0.04868945	
614.22	0.05139855	0.04875845	
614.42	0.0509719	0.04882743	
614.62	0.05033941	0.0488964	
614.82	0.05042593	0.04896536	
615.02	0.0508872	0.0490343	
615.22	0.05088449	0.04910324	
615.42	0.05063279	0.04917217	
615.62	0.05028295	0.04924109	
615.82	0.05017212	0.04930999	
616.02	0.05006682	0.04937889	
616.22	0.05024294	0.04944778	
616.42	0.05063508	0.04951665	
616.62	0.0503711	0.04958551	
616.82	0.05029379	0.04965437	
617.02	0.05024135	0.04972321	
617.22	0.05017016	0.04979204	
617.42	0.04988031	0.04986087	
617.62	0.05085693	0.04992968	
617.82	0.05126183	0.04999848	
618.02	0.0503192	0.05006727	
618.22	0.0506559	0.05013605	
618.42	0.05058048	0.05020482	
618.62	0.05111146	0.05027357	
618.82	0.05195631	0.05034232	
619.02	0.0520202	0.05041106	
619.22	0.05223522	0.05047979	
619.42	0.05187431	0.0505485	
619.62	0.05206032	0.05061721	
619.82	0.05220523	0.0506859	
620.02	0.05269567	0.05075459	
620.22	0.05296892	0.05082326	
620.42	0.05326616	0.05089193	
620.62	0.0528953	0.05096058	
620.82	0.05339495	0.05102922	
621.02	0.05314326	0.05109785	
621.22	0.05300127	0.05116647	
621.42	0.05314839	0.05123509	
621.62	0.05347224	0.05130369	
621.82	0.0528414	0.05137228	
622.02	0.05280181	0.05144085	
622.22	0.05236623	0.05150942	
622.42	0.05288177	0.05157798	
622.62	0.05353883	0.05164653	
622.82	0.05337669	0.05171507	
623.02	0.05289934	0.05178359	
623.22	0.05298568	0.05185211	
623.42	0.05306568	0.05192061	
623.62	0.05366762	0.05198911	
623.82	0.05420493	0.05205759	
624.02	0.05456991	0.05212607	
624.22	0.05488652	0.05219453	
624.42	0.05558106	0.05226298	
624.62	0.05586571	0.05233143	
624.82	0.05626811	0.05239986	
625.02	0.05606932	0.05246828	
625.22	0.05616762	0.05253669	
625.42	0.05621357	0.05260509	
625.62	0.05590623	0.05267348	
625.82	0.05562212	0.05274186	
626.02	0.05514412	0.05281023	
626.22	0.0544985	0.05287859	
626.42	0.05551478	0.05294694	
626.62	0.05477378	0.05301527	
626.82	0.05444613	0.0530836	
627.02	0.05443118	0.05315192	
627.22	0.05471882	0.05322022	
627.42	0.05509655	0.05328852	
627.62	0.05536351	0.0533568	
627.82	0.05480673	0.05342508	
628.02	0.05462425	0.05349334	
628.22	0.05526712	0.0535616	
628.42	0.05569283	0.05362984	
628.62	0.05516337	0.05369807	
628.82	0.05584476	0.05376629	
629.02	0.0556781	0.05383451	
629.22	0.05589947	0.05390271	
629.42	0.05572785	0.0539709	
629.62	0.05536849	0.05403908	
629.82	0.05549689	0.05410725	
630.02	0.0557193	0.05417541	
630.22	0.05546844	0.05424355	
630.42	0.05523789	0.05431169	
630.62	0.05547801	0.05437982	
630.82	0.05628295	0.05444794	
631.02	0.05608453	0.05451605	
631.22	0.05611261	0.05458414	
631.42	0.05592573	0.05465223	
631.62	0.05611728	0.0547203	
631.82	0.05592315	0.05478837	
632.02	0.0563415	0.05485642	
632.22	0.05659335	0.05492447	
632.42	0.05678881	0.0549925	
632.62	0.05706817	0.05506052	
632.82	0.05764617	0.05512854	
633.02	0.05761039	0.05519654	
633.22	0.05805453	0.05526453	
633.42	0.05816671	0.05533251	
633.62	0.058281	0.05540048	
633.82	0.05872107	0.05546845	
634.02	0.05836353	0.0555364	
634.22	0.05734589	0.05560434	
634.42	0.05684406	0.05567226	
634.62	0.05752307	0.05574018	
634.82	0.05682585	0.05580809	
635.02	0.05641318	0.05587599	
635.22	0.05626218	0.05594388	
635.42	0.05632622	0.05601176	
635.62	0.05688399	0.05607962	
635.82	0.05681555	0.05614748	
636.02	0.05735234	0.05621532	
636.22	0.05721726	0.05628316	
636.42	0.05778901	0.05635099	
636.62	0.05847429	0.0564188	
636.82	0.05907422	0.0564866	
637.02	0.05973321	0.0565544	
637.22	0.0603273	0.05662218	
637.42	0.06056631	0.05668995	
