Conc1	1E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	2.61142555764347E-05	
Error Kobs	1.96859826390875E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
591.22	0.30462461	0.32922605	
591.42	0.30519486	0.32926622	
591.62	0.30545455	0.3293061	
591.82	0.30548431	0.32934568	
592.02	0.30598357	0.32938498	
592.22	0.30577658	0.32942398	
592.42	0.30585383	0.32946269	
592.62	0.30669929	0.32950112	
592.82	0.30648272	0.32953927	
593.02	0.30635949	0.32957713	
593.22	0.30571528	0.32961471	
593.42	0.305008	0.32965202	
593.62	0.30479528	0.32968905	
593.82	0.30414678	0.32972581	
594.02	0.30431567	0.3297623	
594.22	0.30395129	0.32979851	
594.42	0.30365345	0.32983446	
594.62	0.30353721	0.32987015	
594.82	0.30374705	0.32990557	
595.02	0.30370004	0.32994073	
595.22	0.3040371	0.32997563	
595.42	0.30406253	0.33001027	
595.62	0.30416711	0.33004466	
595.82	0.30427932	0.33007879	
596.02	0.30452925	0.33011268	
596.22	0.30411106	0.33014631	
596.42	0.30457223	0.33017969	
596.62	0.30563759	0.33021283	
596.82	0.30508308	0.33024572	
597.02	0.30473703	0.33027837	
597.22	0.30490302	0.33031078	
597.42	0.3048454	0.33034295	
597.62	0.30526932	0.33037488	
597.82	0.30478994	0.33040658	
598.02	0.30486438	0.33043804	
598.22	0.30553926	0.33046927	
598.42	0.30575338	0.33050027	
598.62	0.30594214	0.33053104	
598.82	0.3065843	0.33056158	
599.02	0.30712206	0.3305919	
599.22	0.30804952	0.33062199	
599.42	0.3080288	0.33065187	
599.62	0.30806859	0.33068152	
599.82	0.30844599	0.33071095	
600.02	0.30840573	0.33074017	
600.22	0.30850559	0.33076917	
600.42	0.30929945	0.33079795	
600.62	0.30949777	0.33082653	
600.82	0.30878311	0.33085489	
601.02	0.30891886	0.33088305	
601.22	0.30924668	0.33091099	
601.42	0.30909543	0.33093873	
601.62	0.3090618	0.33096627	
601.82	0.30876689	0.3309936	
602.02	0.30897895	0.33102073	
602.22	0.30972654	0.33104766	
602.42	0.30935437	0.33107439	
602.62	0.30963716	0.33110092	
602.82	0.31038812	0.33112726	
603.02	0.31026728	0.3311534	
603.22	0.30998223	0.33117935	
603.42	0.30991732	0.33120511	
603.62	0.30996427	0.33123068	
603.82	0.31079986	0.33125606	
604.02	0.31062362	0.33128125	
604.22	0.31092657	0.33130626	
604.42	0.31086187	0.33133108	
604.62	0.31046605	0.33135572	
604.82	0.31011223	0.33138018	
605.02	0.31040137	0.33140446	
605.22	0.30969447	0.33142855	
605.42	0.30922643	0.33145247	
605.62	0.309526	0.33147622	
605.82	0.30954709	0.33149978	
606.02	0.30980164	0.33152318	
606.22	0.30981857	0.3315464	
606.42	0.30950297	0.33156945	
606.62	0.31029522	0.33159233	
606.82	0.31021348	0.33161504	
607.02	0.30937415	0.33163758	
607.22	0.30938428	0.33165996	
607.42	0.31026026	0.33168217	
607.62	0.30968464	0.33170422	
607.82	0.30947418	0.33172611	
608.02	0.30893038	0.33174783	
608.22	0.30840121	0.33176939	
608.42	0.30869946	0.3317908	
608.62	0.30854518	0.33181204	
608.82	0.30888106	0.33183313	
609.02	0.30840556	0.33185407	
609.22	0.3084311	0.33187485	
609.42	0.30943767	0.33189547	
609.62	0.3110496	0.33191595	
609.82	0.3116995	0.33193627	
610.02	0.31319768	0.33195644	
610.22	0.31385233	0.33197646	
610.42	0.31454553	0.33199634	
610.62	0.31523328	0.33201607	
610.82	0.31504838	0.33203565	
611.02	0.3146731	0.33205509	
611.22	0.31515787	0.33207439	
611.42	0.31440758	0.33209354	
611.62	0.31356718	0.33211255	
611.82	0.31342716	0.33213142	
612.02	0.31321205	0.33215016	
612.22	0.31337087	0.33216875	
612.42	0.31360949	0.33218721	
612.62	0.31268125	0.33220553	
612.82	0.31222931	0.33222371	
613.02	0.31153006	0.33224176	
613.22	0.31192506	0.33225968	
613.42	0.31185026	0.33227747	
613.62	0.31213419	0.33229512	
613.82	0.31219891	0.33231265	
614.02	0.31277184	0.33233004	
614.22	0.31210885	0.33234731	
614.42	0.31196806	0.33236445	
614.62	0.31156181	0.33238146	
614.82	0.31140953	0.33239835	
615.02	0.31145623	0.33241511	
615.22	0.3112843	0.33243175	
615.42	0.31104892	0.33244826	
615.62	0.31203684	0.33246466	
615.82	0.31240716	0.33248093	
616.02	0.31259921	0.33249708	
616.22	0.31321815	0.33251312	
616.42	0.31330188	0.33252903	
616.62	0.31325787	0.33254483	
616.82	0.31341371	0.33256051	
617.02	0.31342152	0.33257607	
617.22	0.31378454	0.33259153	
617.42	0.31370474	0.33260686	
617.62	0.31464067	0.33262209	
617.82	0.31505391	0.3326372	
618.02	0.31566766	0.3326522	
618.22	0.31586099	0.33266708	
618.42	0.31650742	0.33268186	
618.62	0.31682487	0.33269653	
618.82	0.31723833	0.33271109	
619.02	0.31772438	0.33272555	
619.22	0.31749773	0.3327399	
619.42	0.31826118	0.33275414	
619.62	0.31860362	0.33276827	
619.82	0.31853478	0.33278231	
620.02	0.31863003	0.33279623	
620.22	0.31825767	0.33281006	
620.42	0.31813705	0.33282378	
620.62	0.31802592	0.33283741	
620.82	0.31796609	0.33285093	
621.02	0.31786355	0.33286435	
621.22	0.31786225	0.33287767	
621.42	0.31702918	0.3328909	
621.62	0.31725983	0.33290402	
621.82	0.31648965	0.33291705	
622.02	0.31653986	0.33292999	
622.22	0.31620839	0.33294283	
622.42	0.31568972	0.33295557	
622.62	0.31559025	0.33296822	
622.82	0.31554016	0.33298078	
623.02	0.3157562	0.33299324	
623.22	0.31579302	0.33300561	
623.42	0.31619974	0.33301789	
623.62	0.31640087	0.33303008	
623.82	0.31619933	0.33304218	
624.02	0.31612173	0.33305419	
624.22	0.31538404	0.33306611	
624.42	0.31571239	0.33307795	
624.62	0.31605483	0.3330897	
624.82	0.316746	0.33310136	
625.02	0.31714116	0.33311293	
625.22	0.31722545	0.33312442	
625.42	0.31717912	0.33313582	
625.62	0.317078	0.33314714	
625.82	0.31667332	0.33315838	
626.02	0.31703669	0.33316953	
626.22	0.31742151	0.3331806	
626.42	0.31757134	0.33319159	
626.62	0.31811352	0.3332025	
626.82	0.31864586	0.33321332	
627.02	0.31913979	0.33322407	
627.22	0.31953238	0.33323474	
627.42	0.32048179	0.33324533	
627.62	0.32114655	0.33325584	
627.82	0.32152726	0.33326627	
628.02	0.32205015	0.33327663	
628.22	0.32144455	0.33328691	
628.42	0.32186112	0.33329711	
628.62	0.3223071	0.33330724	
628.82	0.32294218	0.3333173	
629.02	0.32279884	0.33332728	
629.22	0.32273678	0.33333718	
629.42	0.32208241	0.33334702	
629.62	0.32111509	0.33335678	
629.82	0.32074459	0.33336647	
630.02	0.32061452	0.33337608	
630.22	0.32032425	0.33338563	
630.42	0.31981227	0.33339511	
630.62	0.31964493	0.33340451	
630.82	0.31918779	0.33341385	
631.02	0.31964376	0.33342312	
631.22	0.32003424	0.33343231	
631.42	0.32028828	0.33344145	
631.62	0.32028157	0.33345051	
631.82	0.32035216	0.33345951	
632.02	0.32012699	0.33346844	
632.22	0.31966938	0.3334773	
632.42	0.32006363	0.3334861	
632.62	0.32044088	0.33349483	
632.82	0.32071567	0.3335035	
633.02	0.3205647	0.33351211	
633.22	0.32129285	0.33352065	
633.42	0.32110092	0.33352913	
633.62	0.32155965	0.33353755	
633.82	0.32173437	0.3335459	
634.02	0.32198308	0.3335542	
634.22	0.32207872	0.33356243	
634.42	0.32234091	0.3335706	
634.62	0.32228398	0.33357871	
634.82	0.32227022	0.33358676	
635.02	0.32302479	0.33359475	
635.22	0.32288059	0.33360268	
635.42	0.32225959	0.33361056	
635.62	0.32226171	0.33361837	
635.82	0.32179407	0.33362613	
636.02	0.32118439	0.33363383	
636.22	0.32078211	0.33364147	
636.42	0.32011548	0.33364906	
636.62	0.31925014	0.33365659	
636.82	0.31868979	0.33366407	
637.02	0.31849489	0.33367149	
637.22	0.31892044	0.33367886	
637.42	0.31882094	0.33368617	
637.62	0.31961625	0.33369343	
637.82	0.3191285	0.33370063	
