Conc1	4.115E-09	
Start1	480.02	
Stop1	5779.82	
Kobs	7.00789390040417E-56	
Error Kobs	1.276763617332E-06	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
557.42	0.01674206	0.01826589	
557.62	0.01655498	0.01831073	
557.82	0.01724948	0.01835556	
558.02	0.01742098	0.01840039	
558.22	0.01799484	0.01844519	
558.42	0.01797758	0.01848999	
558.62	0.0176342	0.01853478	
558.82	0.01816899	0.01857955	
559.02	0.01883013	0.01862431	
559.22	0.01887576	0.01866906	
559.42	0.01867899	0.0187138	
559.62	0.01904956	0.01875853	
559.82	0.01938134	0.01880324	
560.02	0.01991259	0.01884795	
560.22	0.02000458	0.01889264	
560.42	0.01988771	0.01893732	
560.62	0.02023685	0.01898199	
560.82	0.02051085	0.01902664	
561.02	0.02024635	0.01907129	
561.22	0.01994555	0.01911592	
561.42	0.02015733	0.01916054	
561.62	0.02035003	0.01920515	
561.82	0.02080478	0.01924975	
562.02	0.02048354	0.01929434	
562.22	0.02064995	0.01933891	
562.42	0.0206805	0.01938347	
562.62	0.02003236	0.01942803	
562.82	0.01898446	0.01947257	
563.02	0.01923727	0.01951709	
563.22	0.01897622	0.01956161	
563.42	0.01866241	0.01960612	
563.62	0.01806936	0.01965061	
563.82	0.01872089	0.01969509	
564.02	0.01850644	0.01973956	
564.22	0.01839604	0.01978402	
564.42	0.01768826	0.01982847	
564.62	0.01792629	0.0198729	
564.82	0.01813045	0.01991733	
565.02	0.01857341	0.01996174	
565.22	0.01888527	0.02000614	
565.42	0.01959174	0.02005053	
565.62	0.01991945	0.0200949	
565.82	0.01997045	0.02013927	
566.02	0.01994365	0.02018362	
566.22	0.01978421	0.02022797	
566.42	0.01997793	0.0202723	
566.62	0.01969533	0.02031662	
566.82	0.01938243	0.02036092	
567.02	0.01988323	0.02040522	
567.22	0.01948606	0.0204495	
567.42	0.01944748	0.02049378	
567.62	0.01926687	0.02053804	
567.82	0.01986672	0.02058229	
568.02	0.01927347	0.02062652	
568.22	0.01937433	0.02067075	
568.42	0.01941043	0.02071497	
568.62	0.01986905	0.02075917	
568.82	0.02027272	0.02080336	
569.02	0.02040849	0.02084754	
569.22	0.02008548	0.02089171	
569.42	0.0204582	0.02093587	
569.62	0.02055374	0.02098001	
569.82	0.02114117	0.02102415	
570.02	0.02102661	0.02106827	
570.22	0.02085736	0.02111238	
570.42	0.02137311	0.02115648	
570.62	0.02144596	0.02120057	
570.82	0.02154615	0.02124464	
571.02	0.02141179	0.02128871	
571.22	0.02131277	0.02133276	
571.42	0.02190344	0.0213768	
571.62	0.02155418	0.02142083	
571.82	0.02127659	0.02146485	
572.02	0.02066245	0.02150886	
572.22	0.02099288	0.02155286	
572.42	0.02086199	0.02159684	
572.62	0.02066183	0.02164081	
572.82	0.02040737	0.02168477	
573.02	0.0204358	0.02172872	
573.22	0.02048086	0.02177266	
573.42	0.02078945	0.02181659	
573.62	0.02092307	0.0218605	
573.82	0.02163701	0.02190441	
574.02	0.02174722	0.0219483	
574.22	0.02171273	0.02199218	
574.42	0.02222424	0.02203605	
574.62	0.02276035	0.02207991	
574.82	0.02319827	0.02212375	
575.02	0.0229161	0.02216759	
575.22	0.02272195	0.02221141	
575.42	0.02279405	0.02225522	
575.62	0.02240939	0.02229902	
575.82	0.02227442	0.02234281	
576.02	0.02180196	0.02238659	
576.22	0.02173191	0.02243036	
576.42	0.02188201	0.02247411	
576.62	0.02166588	0.02251785	
576.82	0.02115759	0.02256159	
577.02	0.02128781	0.02260531	
577.22	0.02144338	0.02264901	
577.42	0.02141087	0.02269271	
577.62	0.02115709	0.0227364	
577.82	0.02126131	0.02278007	
578.02	0.02139581	0.02282374	
578.22	0.02124485	0.02286739	
578.42	0.02140608	0.02291103	
578.62	0.02157196	0.02295466	
578.82	0.0219603	0.02299827	
579.02	0.02202956	0.02304188	
579.22	0.02202621	0.02308548	
579.42	0.02200247	0.02312906	
579.62	0.02199117	0.02317263	
579.82	0.02217095	0.02321619	
580.02	0.02205233	0.02325974	
580.22	0.02229587	0.02330328	
580.42	0.02300449	0.0233468	
580.62	0.0228581	0.02339032	
580.82	0.02252985	0.02343382	
581.02	0.02221819	0.02347731	
581.22	0.02223231	0.0235208	
581.42	0.02179324	0.02356426	
581.62	0.02133748	0.02360772	
581.82	0.02118472	0.02365117	
582.02	0.02171223	0.0236946	
582.22	0.021758	0.02373803	
582.42	0.02176658	0.02378144	
582.62	0.02253122	0.02382484	
582.82	0.0236998	0.02386823	
583.02	0.02408178	0.02391161	
583.22	0.02409862	0.02395498	
583.42	0.02417784	0.02399833	
583.62	0.02466942	0.02404168	
583.82	0.0252917	0.02408501	
584.02	0.02502563	0.02412833	
584.22	0.02486526	0.02417164	
584.42	0.02523201	0.02421494	
584.62	0.02475654	0.02425823	
584.82	0.02394339	0.02430151	
585.02	0.02346235	0.02434477	
585.22	0.02317528	0.02438803	
585.42	0.02307322	0.02443127	
585.62	0.02227609	0.0244745	
585.82	0.02176923	0.02451772	
586.02	0.02178417	0.02456093	
586.22	0.02225357	0.02460413	
586.42	0.02277191	0.02464731	
586.62	0.02315437	0.02469049	
586.82	0.02371006	0.02473365	
587.02	0.02458677	0.0247768	
587.22	0.02515908	0.02481994	
587.42	0.02573069	0.02486307	
587.62	0.0261649	0.02490619	
587.82	0.02575686	0.0249493	
588.02	0.02574073	0.02499239	
588.22	0.025622	0.02503548	
588.42	0.02540574	0.02507855	
588.62	0.02539853	0.02512161	
588.82	0.02548422	0.02516466	
589.02	0.02507464	0.0252077	
589.22	0.02459851	0.02525073	
589.42	0.02471128	0.02529375	
589.62	0.024428	0.02533675	
589.82	0.02393561	0.02537975	
590.02	0.02360953	0.02542273	
590.22	0.02385714	0.0254657	
590.42	0.02391807	0.02550867	
590.62	0.02406972	0.02555161	
590.82	0.02446363	0.02559455	
