Conc1	3.333E-07	
Start1	480.02	
Stop1	5779.82	
Kobs	1.6701833642111E-05	
Error Kobs	1.91434835286476E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
603.82	0.2596725	0.28296206	
604.02	0.25923317	0.28306856	
604.22	0.25908376	0.28317464	
604.42	0.25975163	0.28328031	
604.62	0.26040978	0.28338556	
604.82	0.26074312	0.2834904	
605.02	0.26138613	0.28359483	
605.22	0.2617027	0.28369884	
605.42	0.2612614	0.28380245	
605.62	0.26231843	0.28390565	
605.82	0.26238468	0.28400845	
606.02	0.26247411	0.28411084	
606.22	0.26241307	0.28421283	
606.42	0.26249613	0.28431442	
606.62	0.26223066	0.2844156	
606.82	0.2618173	0.2845164	
607.02	0.26159996	0.28461679	
607.22	0.26074015	0.28471679	
607.42	0.26072409	0.2848164	
607.62	0.26039324	0.28491562	
607.82	0.25991896	0.28501444	
608.02	0.25965406	0.28511288	
608.22	0.26018416	0.28521093	
608.42	0.26092665	0.2853086	
608.62	0.26098595	0.28540588	
608.82	0.2617493	0.28550278	
609.02	0.26237663	0.2855993	
609.22	0.26314108	0.28569544	
609.42	0.26382828	0.2857912	
609.62	0.26474281	0.28588659	
609.82	0.26470561	0.2859816	
610.02	0.26462071	0.28607624	
610.22	0.26446225	0.2861705	
610.42	0.26443098	0.2862644	
610.62	0.26418679	0.28635792	
610.82	0.26418886	0.28645108	
611.02	0.26378361	0.28654388	
611.22	0.26310237	0.28663631	
611.42	0.26297482	0.28672837	
611.62	0.26194476	0.28682007	
611.82	0.26114208	0.28691142	
612.02	0.26115751	0.2870024	
612.22	0.26118197	0.28709303	
612.42	0.26136617	0.2871833	
612.62	0.26172521	0.28727321	
612.82	0.26275599	0.28736278	
613.02	0.26292491	0.28745199	
613.22	0.26319301	0.28754085	
613.42	0.26361681	0.28762936	
613.62	0.26425154	0.28771752	
613.82	0.26452129	0.28780534	
614.02	0.26470912	0.28789281	
614.22	0.26468557	0.28797994	
614.42	0.2649563	0.28806672	
614.62	0.26511547	0.28815317	
614.82	0.26531215	0.28823927	
615.02	0.26542452	0.28832504	
615.22	0.26535816	0.28841047	
615.42	0.26588703	0.28849556	
615.62	0.26527447	0.28858032	
615.82	0.26545459	0.28866475	
616.02	0.26616825	0.28874884	
616.22	0.2662873	0.28883261	
616.42	0.26609171	0.28891604	
